epoch,acc,loss,val_acc,val_loss
63,0.9570928125164346,0.15712899606407418,0.9720279657757366,0.136726939594829
64,0.9474605881395357,0.16372375316826557,0.9755244701058714,0.12845066877511832
65,0.9597197844142881,0.15591951801511744,0.9720279657757366,0.13086991137141116
66,0.9579684675888088,0.15101847689331308,0.9475524392161336,0.1459246597715191
67,0.9483362450908654,0.15707158802269636,0.9790209744360063,0.12173419445753098
68,0.9535901857549798,0.1545738974184894,0.9790209744360063,0.11915350939844038
69,0.9483362440470012,0.1492204300410093,0.9755244701058714,0.12093248577801498
70,0.9579684684239002,0.14875647206113865,0.9790209744360063,0.1170173281139427
71,0.9579684673800359,0.1446940566815971,0.9790209744360063,0.11448415665776579
72,0.9500875558619324,0.14275428167366522,0.9755244701058714,0.11494751040126894
73,0.9597197833704239,0.14653132050811932,0.9755244701058714,0.11354453439687516
74,0.9597197854581522,0.14075777387399807,0.9755244701058714,0.11888203822024218
75,0.9544658416624453,0.14609155159332707,0.9615384565366731,0.11152279288410306
76,0.9562171599493344,0.14214276476728938,0.9580419522065383,0.11717493863372536
77,0.9579684673800359,0.1358700095302378,0.9790209744360063,0.1073576004042492
78,0.961471095185355,0.12986573395555784,0.9790209744360063,0.10833911582098141
79,0.961471096437992,0.12696402531684803,0.9650349571154668,0.1175151937804022
80,0.9597197812826955,0.13011984092602588,0.9755244701058714,0.10785489784670876
81,0.9658493809858679,0.12712186396174172,0.9790209744360063,0.10462337690633494
82,0.9605954405305265,0.12880692813682473,0.9580419522065383,0.11950439964974677
83,0.9605954403217536,0.1259570201425022,0.9790209744360063,0.1025258555904135
84,0.9640980683358454,0.121855568003738,0.9650349571154668,0.1142475554472083
85,0.9623467521366847,0.1275246801105982,0.9790209744360063,0.10154601566858225
86,0.9632224090880145,0.12080132849057794,0.9790209744360063,0.10076707116998992
87,0.9623467521366847,0.12466814358850807,0.9790209744360063,0.10214445203334302
88,0.9702276657425167,0.10930053553757652,0.9790209744360063,0.09926734823030192
89,0.9623467563121415,0.11466524303089926,0.9650349608668081,0.1035699632826385
90,0.9588441274629583,0.12231127800331851,0.9790209744360063,0.09855412587627664
91,0.9667250368933336,0.11718957425272924,0.9790209744360063,0.09833340370259085
92,0.9658493820297321,0.11380314517883672,0.9790209744360063,0.097679887982932
93,0.9605954392778895,0.11093220439610674,0.9790209744360063,0.09719376005492844
94,0.9597197817002412,0.11327220122419598,0.9545454441250621,0.1393031154895996
95,0.9605954392778895,0.12368328079920517,0.9790209744360063,0.09635799792367261
96,0.9719789775574479,0.10564827740244606,0.9790209744360063,0.09572627661111471
97,0.9719789775574479,0.10627337612355235,0.9825174787661413,0.0973284492021674
98,0.9658493791069124,0.11388367700884722,0.9685314614456016,0.11069710594373983
99,0.9702276646986525,0.10686000491999703,0.9790209744360063,0.09552490513224701
100,0.968476350795993,0.10434516683879802,0.9825174787661413,0.09549988384221818
101,0.9693520077473228,0.10051505517821283,0.9790209744360063,0.09484731111597348
102,0.9711033216499823,0.10099986590275414,0.9825174787661413,0.09553312575379452
103,0.9684763530924942,0.10092142674478256,0.9720279653589209,0.09991195370684137
104,0.9711033216499823,0.10038435249385504,0.9755244696890557,0.09543959546339262
105,0.9746059494553013,0.10566977541502272,0.9825174787661413,0.09323377928116938
106,0.9693520098350512,0.10559162572548185,0.9790209744360063,0.09307203944642227
107,0.9711033206061181,0.10352251968377525,0.9755244696890557,0.09430413151329214
108,0.9728546345087776,0.100548952693958,0.9790209744360063,0.09274031995580746
109,0.9746059496640741,0.09886382437342102,0.9615384565366731,0.10904947332256323
110,0.9719789786013121,0.10058410619687283,0.9825174787661413,0.09350549713610769
111,0.9667250358494693,0.09737344523940737,0.9755244696890557,0.0943097672001882
112,0.9719789796451762,0.09457816325141127,0.9825174787661413,0.09259373481040234
113,0.9719789786013121,0.09867850818953455,0.9755244701058714,0.09697336971864
114,0.9711033216499823,0.0923017299817239,0.9755244696890557,0.09289471896274107
115,0.9728546345087776,0.09786151968686468,0.9755244701058714,0.0947677621266225
116,0.972854636596506,0.09783826080752756,0.9755244701058714,0.09218679183533976
117,0.9728546355526418,0.08985885365779679,0.9755244696890557,0.09571197149636862
118,0.9728546355526418,0.08878052922295188,0.9755244696890557,0.0912622867764293
119,0.9737302925039716,0.09082558735774507,0.9825174787661413,0.09074168769525481
120,0.975481606615404,0.09611628225461405,0.9755244696890557,0.09552358911483438
121,0.9798598901194157,0.08913324053371537,0.9755244701058714,0.0915897032441376
122,0.9746059494553013,0.09274512046912192,0.9790209744360063,0.0905265151360235
123,0.9746059504991655,0.09048479026258514,0.9755244696890557,0.09295599829483699
124,0.9781085762167562,0.08381834565441658,0.9825174787661413,0.09012705121528018
125,0.9693520089999598,0.08677403892401847,0.9615384565366731,0.11169753630052913
126,0.9684763518398573,0.09620575417948792,0.9790209744360063,0.09152864749458703
127,0.9754816064066311,0.08738366208135455,0.9790209744360063,0.09138619675711318
128,0.9746059484114371,0.08521713314483337,0.9755244701058714,0.09157032941604827
129,0.9772329192654264,0.08238072532201397,0.9790209744360063,0.09040832261626537
130,0.9702276636547884,0.08956154954543047,0.9790209740191906,0.09193413567866061
131,0.9763572623140967,0.08333846721830802,0.9790209744360063,0.09024163413714696
132,0.9754816074504953,0.08481947610794115,0.9860139826794604,0.0900449235956152
133,0.9728546345087776,0.08368575301399739,0.9825174787661413,0.09043679796680287
134,0.9754816064066311,0.08308541256324396,0.9755244701058714,0.09041859529964574
135,0.9763572633579608,0.08329449771151547,0.9825174787661413,0.08969907603272191
136,0.9763572623140967,0.07798757638306,0.9825174787661413,0.08952172488703594
137,0.9702276636547884,0.08281306422359576,0.9825174787661413,0.08942026222919251
138,0.9781085772606203,0.07957328030686245,0.9860139826794604,0.08940508822304802
139,0.9763572623140967,0.07983769935387759,0.9860139826794604,0.08944848515874856
140,0.9772329203092905,0.07975156671912352,0.9860139826794604,0.08941128711913016
141,0.9781085772606203,0.08170677856468773,0.9860139826794604,0.08946813687265336
142,0.9754816064066311,0.08756184405378097,0.9860139826794604,0.0894527962574592
143,0.9754816064066311,0.08163296984551041,0.9860139826794604,0.08945066922090271
144,0.9746059484114371,0.08694284219431794,0.9860139826794604,0.08939414632903946
145,0.9772329192654264,0.0847208953630538,0.9860139826794604,0.08928246850838194
146,0.9746059494553013,0.08051205529536132,0.9825174787661413,0.08928310816417208
147,0.9807355491584738,0.08256444481124811,0.9825174787661413,0.08928203014852283
148,0.9737302935478357,0.08344813481449506,0.9860139826794604,0.08929862183603374
149,0.9781085762167562,0.0848250015195942,0.9860139826794604,0.08925769401232263
150,0.9781085762167562,0.082017116307325,0.9860139826794604,0.08928555484626677
151,0.9754816076592681,0.079137152736116,0.9825174787661413,0.08920894298780631
152,0.9754816053627668,0.07922405037040546,0.9860139826794604,0.08924265971758982
153,0.9737302925039716,0.08524020620411336,0.9860139826794604,0.08923072025336169
154,0.9746059494553013,0.08361533585929307,0.9860139826794604,0.0892635314249909
155,0.9754816084943594,0.0848307678779349,0.9860139826794604,0.08925217591955528
156,0.9772329192654264,0.08098897373143929,0.9860139826794604,0.08924064787847179
157,0.9754816053627668,0.08192528767312263,0.9860139826794604,0.08923929989650532
158,0.9789842331680859,0.07707578436049083,0.9860139826794604,0.0892516913322302
159,0.9824868609734049,0.07415312581945165,0.9860139826794604,0.089246614998975
160,0.9772329192654264,0.08655348475272205,0.9860139826794604,0.08924722390158193
161,0.9711033226938465,0.08137148559409897,0.9860139826794604,0.08924544936085081
162,0.9772329192654264,0.08237024133734654,0.9860139826794604,0.08923664523640296
163,0.9754816053627668,0.08396605953848195,0.9860139826794604,0.08923187134201294
164,0.9807355470707454,0.07712824679111928,0.9860139826794604,0.08923266408639355
165,0.9789842331680859,0.07835102250926758,0.9860139826794604,0.0892289846848983
166,0.9754816064066311,0.08189803657844506,0.9860139826794604,0.08922742049281414
167,0.9772329213531548,0.0776925652097069,0.9860139826794604,0.0892279125437453
168,0.9807355470707454,0.08126986354928718,0.9860139826794604,0.08922842066813182
169,0.9763572623140967,0.08070733416792912,0.9860139826794604,0.08922934704102002
170,0.9763572633579608,0.07900012785979856,0.9860139826794604,0.08922899575656527
171,0.9798598901194157,0.08283197164091881,0.9860139826794604,0.08922822915434421
172,0.970227666786381,0.07965621436683497,0.9860139826794604,0.08922769981143358
173,0.9754816055715397,0.08057001297037572,0.9860139826794604,0.0892292916566342
174,0.9763572623140967,0.0842824087114499,0.9860139826794604,0.08922974467017017
175,0.9789842331680859,0.08350743721328976,0.9860139826794604,0.08922941758707686
176,0.9737302914601074,0.0859800596148976,0.9860139826794604,0.08922939522230959
177,0.9807355470707454,0.07734070296012739,0.9860139826794604,0.08922940577295693
178,0.9781085762167562,0.0806433671853797,0.9860139826794604,0.08922937086464225
179,0.9816112050659394,0.07845855563725695,0.9860139826794604,0.08922938557042108
180,0.9763572633579608,0.08075398516934201,0.9860139826794604,0.08922938201446216
181,0.9728546345087776,0.08636619772634839,0.9860139826794604,0.08922941995771615
182,0.9807355470707454,0.08062496995830651,0.9860139826794604,0.0892294354710754
183,0.968476350795993,0.08566140011931572,0.9860139826794604,0.08922941711815921
184,0.9754816074504953,0.08668263977060776,0.9860139826794604,0.08922936037912235
185,0.9746059484114371,0.082102442802266,0.9860139826794604,0.08922940165690192
186,0.9754816053627668,0.08349965841569751,0.9860139826794604,0.08922940137034113
187,0.9789842331680859,0.08003371299591874,0.9860139826794604,0.08922940413174513
188,0.9763572633579608,0.08170337455539643,0.9860139826794604,0.08922940674986872
189,0.9789842331680859,0.0814131565633411,0.9860139826794604,0.08922940823477465
190,0.9754816074504953,0.08001248978874312,0.9860139826794604,0.08922940328508824
191,0.9754816053627668,0.07880533220256221,0.9860139826794604,0.08922940028922541
192,0.9754816053627668,0.08874942680442421,0.9860139826794604,0.08922940415779611
193,0.9763572623140967,0.08639686702442358,0.9860139826794604,0.08922940994111392
194,0.9772329194741992,0.08034634266877237,0.9860139826794604,0.08922940303760392
195,0.9754816055715397,0.08628036743013642,0.9860139826794604,0.08922939674629198
196,0.9772329203092905,0.07919208216277031,0.9860139826794604,0.08922939771017828
197,0.9798598911632799,0.07758125822971561,0.9860139826794604,0.08922939894759989
198,0.9737302925039716,0.082158286346289,0.9860139826794604,0.08922939602989
199,0.9789842331680859,0.08050799430323513,0.9860139826794604,0.08922939503995272
200,0.9746059484114371,0.0808210772414889,0.9860139826794604,0.08922939875221753
201,0.9798598903281885,0.07952886767646268,0.9860139826794604,0.08922939666813903
202,0.9789842342119501,0.08178111825190523,0.9860139826794604,0.08922939609501745
203,0.9746059484114371,0.07987196620181855,0.9860139826794604,0.08922939518323311
204,0.9772329192654264,0.07858058715307671,0.9860139826794604,0.08922939557399782
205,0.9789842331680859,0.08144167116182593,0.9860139826794604,0.08922939544374292
206,0.9781085772606203,0.07453471828323843,0.9860139826794604,0.08922939544374292
207,0.979859892207144,0.07861359282388579,0.9860139826794604,0.08922939544374292
208,0.9746059484114371,0.08492973271020135,0.9860139826794604,0.08922939544374292
209,0.9763572623140967,0.08355911098903407,0.9860139826794604,0.08922939544374292
210,0.9763572654456892,0.07974072290509417,0.9860139826794604,0.08922939544374292
211,0.9754816053627668,0.08068426518379702,0.9860139826794604,0.08922939544374292
212,0.9833625179247347,0.07432877122312001,0.9860139826794604,0.08922939544374292
213,0.9746059484114371,0.0879372670486465,0.9860139826794604,0.08922939544374292
214,0.9737302945916999,0.08094330058937106,0.9860139826794604,0.08922939544374292
215,0.9772329192654264,0.07854388687178988,0.9860139826794604,0.08922939544374292
216,0.9719789775574479,0.08899560486555308,0.9860139826794604,0.08922939544374292
217,0.9746059494553013,0.07737666891680642,0.9860139826794604,0.08922939544374292
218,0.9746059494553013,0.08118896254202948,0.9860139826794604,0.08922939544374292
219,0.9807355481146096,0.07472051188167048,0.9860139826794604,0.08922939544374292
220,0.9719789786013121,0.08472960270597109,0.9860139826794604,0.08922939544374292
221,0.9772329205180634,0.08127768466904786,0.9860139826794604,0.08922939544374292
222,0.9772329192654264,0.07756949295151176,0.9860139826794604,0.08922939544374292
223,0.9737302914601074,0.0865276575564764,0.9860139826794604,0.08922939544374292
224,0.9772329192654264,0.07972618781565158,0.9860139826794604,0.08922939544374292
225,0.9781085762167562,0.0783209921253907,0.9860139826794604,0.08922939544374292
226,0.9754816053627668,0.08187878207546609,0.9860139826794604,0.08922939544374292
227,0.9737302914601074,0.08430061909498976,0.9860139826794604,0.08922939544374292
228,0.9719789786013121,0.08733440645776311,0.9860139826794604,0.08922939544374292
229,0.9772329192654264,0.0790493556750113,0.9860139826794604,0.08922939544374292
230,0.9772329192654264,0.08484652671708534,0.9860139826794604,0.08922939544374292
231,0.9789842342119501,0.07515273508395602,0.9860139826794604,0.08922939544374292
232,0.9737302935478357,0.08088445695420489,0.9860139826794604,0.08922939544374292
233,0.9746059484114371,0.08492621806843269,0.9860139826794604,0.08922939544374292
234,0.9746059484114371,0.08052646616333525,0.9860139826794604,0.08922939544374292
235,0.976357264401825,0.08859581980469348,0.9860139826794604,0.08922939544374292
236,0.9798598901194157,0.07592423139270493,0.9860139826794604,0.08922939544374292
237,0.9772329192654264,0.07485476388366022,0.9860139826794604,0.08922939544374292
238,0.9746059504991655,0.08072693762084023,0.9860139826794604,0.08922939544374292
239,0.9754816053627668,0.08245460078081086,0.9860139826794604,0.08922939544374292
240,0.9728546355526418,0.0840076837601424,0.9860139826794604,0.08922939544374292
241,0.9763572623140967,0.07864335805158117,0.9860139826794604,0.08922939544374292
242,0.9754816074504953,0.07907732903644207,0.9860139826794604,0.08922939544374292
243,0.9728546355526418,0.0866084518188353,0.9860139826794604,0.08922939544374292
244,0.9754816074504953,0.08407309667685195,0.9860139826794604,0.08922939544374292
245,0.9719789786013121,0.07920434409768798,0.9860139826794604,0.08922939544374292
246,0.9728546368052788,0.0880640897077823,0.9860139826794604,0.08922939544374292
247,0.9746059484114371,0.08681325493103151,0.9860139826794604,0.08922939544374292
248,0.9746059484114371,0.09317285134970829,0.9860139826794604,0.08922939544374292
249,0.9658493799420038,0.08446728814582483,0.9860139826794604,0.08922939544374292
250,0.9737302925039716,0.08547907909492582,0.9860139826794604,0.08922939544374292
251,0.9728546355526418,0.0869471281620098,0.9860139826794604,0.08922939544374292
252,0.9772329192654264,0.07775949982309717,0.9860139826794604,0.08922939544374292
253,0.9807355481146096,0.08085635426452616,0.9860139826794604,0.08922939544374292
254,0.9763572623140967,0.0819218951716184,0.9860139826794604,0.08922939544374292
255,0.9728546386842344,0.08443740236078717,0.9860139826794604,0.08922939544374292
256,0.9763572623140967,0.08450686065529044,0.9860139826794604,0.08922939544374292
257,0.9816112061098036,0.07527782719732375,0.9860139826794604,0.08922939544374292
258,0.9772329203092905,0.08098757349814234,0.9860139826794604,0.08922939544374292
259,0.9754816053627668,0.0789588874078726,0.9860139826794604,0.08922939544374292
260,0.9798598911632799,0.0797085860930057,0.9860139826794604,0.08922939544374292
261,0.9737302925039716,0.08368713960162447,0.9860139826794604,0.08922939544374292
262,0.9754816053627668,0.07416381049190114,0.9860139826794604,0.08922939544374292
263,0.9746059496640741,0.08161369127249134,0.9860139826794604,0.08922939544374292
264,0.9754816053627668,0.07772661888427158,0.9860139826794604,0.08922939544374292
265,0.9702276657425167,0.08386723608620164,0.9860139826794604,0.08922939544374292
266,0.9763572623140967,0.07871211579823034,0.9860139826794604,0.08922939544374292
267,0.9807355481146096,0.08027808311772117,0.9860139826794604,0.08922939544374292
268,0.9789842342119501,0.07964626097670004,0.9860139826794604,0.08922939544374292
269,0.9754816053627668,0.08509101165416152,0.9860139826794604,0.08922939544374292
270,0.9772329192654264,0.08136992595254748,0.9860139826794604,0.08922939544374292
271,0.9789842333768587,0.07833081245709426,0.9860139826794604,0.08922939544374292
272,0.9781085783044845,0.0773793669521887,0.9860139826794604,0.08922939544374292
273,0.9833625181335075,0.07899973779303493,0.9860139826794604,0.08922939544374292
274,0.9737302914601074,0.08414782752281287,0.9860139826794604,0.08922939544374292
275,0.9789842331680859,0.07804076741539243,0.9860139826794604,0.08922939544374292
276,0.9763572623140967,0.08484327855100773,0.9860139826794604,0.08922939544374292
277,0.9781085762167562,0.08283046139126901,0.9860139826794604,0.08922939544374292
278,0.9789842331680859,0.0821446615390336,0.9860139826794604,0.08922939544374292
279,0.9746059496640741,0.08370873731954086,0.9860139826794604,0.08922939544374292
280,0.9781085762167562,0.08184565837521941,0.9860139826794604,0.08922939544374292
281,0.9789842331680859,0.07943555242308593,0.9860139826794604,0.08922939544374292
282,0.976357264401825,0.08374770536966583,0.9860139826794604,0.08922939544374292
283,0.9789842342119501,0.08214568372183005,0.9860139826794604,0.08922939544374292
284,0.9746059494553013,0.08215951565294258,0.9860139826794604,0.08922939544374292
285,0.9754816064066311,0.08037183303940526,0.9860139826794604,0.08922939544374292
286,0.9746059494553013,0.08264118524336773,0.9860139826794604,0.08922939544374292
287,0.9719789796451762,0.08182674443476463,0.9860139826794604,0.08922939544374292
288,0.9763572623140967,0.08659608664575005,0.9860139826794604,0.08922939544374292
289,0.9746059494553013,0.0861842652746915,0.9860139826794604,0.08922939544374292
290,0.9754816055715397,0.0841717663858797,0.9860139826794604,0.08922939544374292
291,0.9772329192654264,0.07873948590728844,0.9860139826794604,0.08922939544374292
292,0.9711033206061181,0.08500860350601205,0.9860139826794604,0.08922939544374292
293,0.9807355470707454,0.07683077397235978,0.9860139826794604,0.08922939544374292
294,0.9754816074504953,0.08678644184094908,0.9860139826794604,0.08922939544374292
295,0.9772329192654264,0.07793702594544445,0.9860139826794604,0.08922939544374292
296,0.9719789775574479,0.08390582813807941,0.9860139826794604,0.08922939544374292
297,0.9798598901194157,0.07673889653506034,0.9860139826794604,0.08922939544374292
298,0.9772329203092905,0.0731706489790916,0.9860139826794604,0.08922939544374292
299,0.9789842331680859,0.07910305651531908,0.9860139826794604,0.08922939544374292
300,0.9772329213531548,0.08211746625928452,0.9860139826794604,0.08922939544374292
301,0.9763572654456892,0.08356112198033183,0.9860139826794604,0.08922939544374292
302,0.9807355470707454,0.0770114788103803,0.9860139826794604,0.08922939544374292
303,0.9807355470707454,0.07846131162708152,0.9860139826794604,0.08922939544374292
304,0.9807355470707454,0.081862790600581,0.9860139826794604,0.08922939544374292
305,0.9772329192654264,0.07914702458088588,0.9860139826794604,0.08922939544374292
306,0.972854636596506,0.08379765768941563,0.9860139826794604,0.08922939544374292
307,0.9728546345087776,0.08509435680826992,0.9860139826794604,0.08922939544374292
308,0.9763572633579608,0.08033929518611543,0.9860139826794604,0.08922939544374292
309,0.9702276636547884,0.08268129978746488,0.9860139826794604,0.08922939544374292
310,0.9798598901194157,0.08200202478444932,0.9860139826794604,0.08922939544374292
311,0.9763572623140967,0.07891245724897564,0.9860139826794604,0.08922939544374292
312,0.9763572623140967,0.07798499024217058,0.9860139826794604,0.08922939544374292
313,0.9789842352558142,0.08481019598002923,0.9860139826794604,0.08922939544374292
314,0.9763572633579608,0.07711335806577302,0.9860139826794604,0.08922939544374292
315,0.9798598901194157,0.07378598495391434,0.9860139826794604,0.08922939544374292
316,0.9763572633579608,0.08450188064676972,0.9860139826794604,0.08922939544374292
317,0.9746059484114371,0.08542285677560991,0.9860139826794604,0.08922939544374292
318,0.9763572633579608,0.08571688941110663,0.9860139826794604,0.08922939544374292
319,0.9772329192654264,0.07758372712997808,0.9860139826794604,0.08922939544374292
320,0.9737302935478357,0.085840366741613,0.9860139826794604,0.08922939544374292
321,0.9772329203092905,0.07763836867030834,0.9860139826794604,0.08922939544374292
322,0.9772329192654264,0.08289407050618723,0.9860139826794604,0.08922939544374292
323,0.9711033216499823,0.08807307753496642,0.9860139826794604,0.08922939544374292
324,0.9798598901194157,0.0818816056073808,0.9860139826794604,0.08922939544374292
325,0.9754816074504953,0.0831190498118434,0.9860139826794604,0.08922939544374292
326,0.9816112040220751,0.0750744730012325,0.9860139826794604,0.08922939544374292
327,0.9754816053627668,0.08308905282835827,0.9860139826794604,0.08922939544374292
328,0.9728546355526418,0.08144274084859783,0.9860139826794604,0.08922939544374292
329,0.9763572633579608,0.08298747195827982,0.9860139826794604,0.08922939544374292
330,0.9728546345087776,0.08227512266506455,0.9860139826794604,0.08922939544374292
331,0.9719789786013121,0.08589462640135828,0.9860139826794604,0.08922939544374292
332,0.9824868609734049,0.07417905700903536,0.9860139826794604,0.08922939544374292
333,0.9719789775574479,0.08917366346301944,0.9860139826794604,0.08922939544374292
334,0.9842381748760645,0.07805805885756548,0.9860139826794604,0.08922939544374292
335,0.9754816053627668,0.07663701750311981,0.9860139826794604,0.08922939544374292
336,0.9763572623140967,0.08221581693569072,0.9860139826794604,0.08922939544374292
337,0.9772329192654264,0.08078418338700685,0.9860139826794604,0.08922939544374292
338,0.9754816074504953,0.08067284640244449,0.9860139826794604,0.08922939544374292
339,0.9763572623140967,0.07960797246421594,0.9860139826794604,0.08922939544374292
340,0.968476350795993,0.0826956394329119,0.9860139826794604,0.08922939544374292
341,0.9781085762167562,0.08237518806127919,0.9860139826794604,0.08922939544374292
342,0.9719789796451762,0.07800509975880593,0.9860139826794604,0.08922939544374292
343,0.976357264401825,0.08135903605639987,0.9860139826794604,0.08922939544374292
344,0.9763572623140967,0.07823142708783183,0.9860139826794604,0.08922939544374292
345,0.9746059494553013,0.08609148895208138,0.9860139826794604,0.08922939544374292
346,0.9746059494553013,0.08180069818362046,0.9860139826794604,0.08922939544374292
347,0.9781085783044845,0.08296282055596911,0.9860139826794604,0.08922939544374292
348,0.9754816064066311,0.0817635937279087,0.9860139826794604,0.08922939544374292
349,0.9763572633579608,0.08547895112043923,0.9860139826794604,0.08922939544374292
350,0.9746059494553013,0.08481653642085513,0.9860139826794604,0.08922939544374292
351,0.9746059494553013,0.08214227804561813,0.9860139826794604,0.08922939544374292
352,0.9781085762167562,0.08159759393428337,0.9860139826794604,0.08922939544374292
353,0.9754816084943594,0.08615711499364384,0.9860139826794604,0.08922939544374292
354,0.9781085762167562,0.07801082787583476,0.9860139826794604,0.08922939544374292
355,0.9754816053627668,0.08288739776587842,0.9860139826794604,0.08922939544374292
356,0.9737302925039716,0.07893168083644894,0.9860139826794604,0.08922939544374292
357,0.9746059496640741,0.08518954584025981,0.9860139826794604,0.08922939544374292
358,0.9798598901194157,0.0722261570433184,0.9860139826794604,0.08922939544374292
359,0.9746059484114371,0.08003729356097257,0.9860139826794604,0.08922939544374292
360,0.9763572623140967,0.08223887124211379,0.9860139826794604,0.08922939544374292
361,0.9754816053627668,0.08533107306671225,0.9860139826794604,0.08922939544374292
362,0.9728546355526418,0.08917820770717544,0.9860139826794604,0.08922939544374292
363,0.9746059484114371,0.08119895109897006,0.9860139826794604,0.08922939544374292
364,0.9789842342119501,0.07616228458264454,0.9860139826794604,0.08922939544374292
365,0.9763572654456892,0.07971418540086433,0.9860139826794604,0.08922939544374292
366,0.9772329192654264,0.07931532375775473,0.9860139826794604,0.08922939544374292
367,0.9746059484114371,0.083312525395989,0.9860139826794604,0.08922939544374292
